Order_ID,Product,Category,Price,Quantity,City
76287,Laptop,Electronics,14410,1,Mumbai
76288,Shoes,Fashion,10303,5,Kolkata
76289,Watch,Fashion,53481,3,Bangalore
76290,Watch,Fashion,46782,3,Hyderabad
76291,Tablet,Electronics,46308,2,Hyderabad
76292,Headphones,Electronics,26323,4,Hyderabad
76293,Headphones,Electronics,3536,5,Kolkata
76294,Laptop,Electronics,45584,5,Hyderabad
76295,Headphones,Electronics,43864,3,Pune
76296,Tablet,Electronics,19127,2,Pune
76297,Shoes,Fashion,51948,2,Mumbai
76298,Watch,Fashion,47024,1,Pune
76299,Laptop,Electronics,42827,5,Mumbai
76300,Headphones,Electronics,47250,2,Chennai
76301,Laptop,Electronics,5983,1,Bangalore
76302,Laptop,Electronics,52956,2,Delhi
76303,Laptop,Electronics,3524,4,Kolkata
76304,Laptop,Electronics,15243,2,Hyderabad
76305,Tablet,Electronics,48615,2,Chennai
76306,Phone,Electronics,23167,3,Kolkata
76307,Shoes,Fashion,43062,1,Chennai
76308,Watch,Fashion,37772,5,Bangalore
76309,Phone,Electronics,59189,1,Bangalore
76310,Watch,Fashion,55533,5,Hyderabad
76311,Watch,Fashion,17873,2,Hyderabad
76312,Laptop,Electronics,58980,4,Chennai
76313,Phone,Electronics,32379,1,Delhi
76314,Headphones,Electronics,19809,5,Kolkata
76315,Headphones,Electronics,37466,1,Delhi
76316,Tablet,Electronics,47850,3,Delhi
76317,Shoes,Fashion,56768,5,Pune
76318,Laptop,Electronics,25382,1,Bangalore
76319,Headphones,Electronics,42518,5,Mumbai
76320,Tablet,Electronics,2313,2,Mumbai
76321,Laptop,Electronics,3818,5,Kolkata
76322,Laptop,Electronics,47562,2,Chennai
76323,Tablet,Electronics,47228,4,Chennai
76324,Headphones,Electronics,49238,5,Delhi
76325,Laptop,Electronics,10688,3,Mumbai
76326,Watch,Fashion,59929,1,Delhi
76327,Phone,Electronics,47767,3,Mumbai
76328,Watch,Fashion,5138,5,Hyderabad
76329,Headphones,Electronics,33556,1,Hyderabad
76330,Phone,Electronics,40434,2,Delhi
76331,Laptop,Electronics,56216,1,Chennai
76332,Headphones,Electronics,24001,4,Kolkata
76333,Headphones,Electronics,19633,5,Mumbai
76334,Phone,Electronics,57070,2,Chennai
76335,Tablet,Electronics,58601,1,Mumbai
76336,Laptop,Electronics,15221,5,Bangalore
76337,Watch,Fashion,21058,5,Delhi
76338,Tablet,Electronics,939,4,Hyderabad
76339,Watch,Fashion,6145,2,Chennai
76340,Phone,Electronics,5762,4,Hyderabad
76341,Shoes,Fashion,51204,1,Pune
76342,Tablet,Electronics,43757,1,Mumbai
76343,Phone,Electronics,50892,1,Pune
76344,Laptop,Electronics,43850,2,Hyderabad
76345,Laptop,Electronics,23994,1,Delhi
76346,Headphones,Electronics,22586,4,Delhi
76347,Watch,Fashion,19544,4,Pune
76348,Phone,Electronics,39938,5,Delhi
76349,Watch,Fashion,54873,1,Delhi
76350,Laptop,Electronics,41977,5,Kolkata
76351,Shoes,Fashion,11072,2,Delhi
76352,Watch,Fashion,46574,1,Mumbai
76353,Shoes,Fashion,48835,3,Bangalore
76354,Shoes,Fashion,26351,3,Chennai
76355,Watch,Fashion,48323,3,Pune
76356,Shoes,Fashion,15640,5,Hyderabad
76357,Phone,Electronics,25762,3,Mumbai
76358,Tablet,Electronics,57948,2,Bangalore
76359,Tablet,Electronics,2278,5,Pune
76360,Watch,Fashion,48394,4,Hyderabad
76361,Phone,Electronics,42194,3,Bangalore
76362,Headphones,Electronics,56632,4,Delhi
76363,Watch,Fashion,47150,4,Pune
76364,Headphones,Electronics,4342,2,Chennai
76365,Watch,Fashion,28806,2,Mumbai
76366,Watch,Fashion,46716,1,Chennai
76367,Laptop,Electronics,40284,2,Kolkata
76368,Watch,Fashion,17489,2,Bangalore
76369,Headphones,Electronics,6341,5,Hyderabad
76370,Watch,Fashion,40298,3,Bangalore
76371,Watch,Fashion,55754,2,Chennai
76372,Laptop,Electronics,23823,2,Hyderabad
76373,Headphones,Electronics,35245,4,Pune
76374,Tablet,Electronics,59701,2,Kolkata
76375,Headphones,Electronics,59134,2,Chennai
76376,Watch,Fashion,27288,1,Chennai
76377,Laptop,Electronics,47563,4,Hyderabad
76378,Watch,Fashion,3721,5,Pune
76379,Tablet,Electronics,48728,2,Hyderabad
76380,Headphones,Electronics,22190,2,Mumbai
76381,Phone,Electronics,45710,1,Pune
76382,Headphones,Electronics,39781,3,Bangalore
76383,Headphones,Electronics,35426,3,Mumbai
76384,Laptop,Electronics,21793,2,Bangalore
76385,Laptop,Electronics,16173,5,Hyderabad
76386,Tablet,Electronics,21892,2,Pune
76387,Phone,Electronics,9105,5,Pune
76388,Headphones,Electronics,14950,1,Pune
76389,Laptop,Electronics,24525,5,Mumbai
76390,Phone,Electronics,14223,5,Mumbai
76391,Phone,Electronics,6577,5,Bangalore
76392,Watch,Fashion,52214,4,Chennai
76393,Laptop,Electronics,49670,1,Mumbai
76394,Headphones,Electronics,31395,1,Delhi
76395,Phone,Electronics,38397,1,Chennai
76396,Shoes,Fashion,27525,4,Hyderabad
76397,Tablet,Electronics,58693,4,Hyderabad
76398,Tablet,Electronics,4729,5,Hyderabad
76399,Headphones,Electronics,18805,4,Hyderabad
76400,Watch,Fashion,50847,3,Mumbai
76401,Headphones,Electronics,24312,2,Kolkata
76402,Watch,Fashion,41846,2,Chennai
76403,Laptop,Electronics,19310,5,Delhi
76404,Watch,Fashion,24245,2,Hyderabad
76405,Phone,Electronics,3069,3,Hyderabad
76406,Headphones,Electronics,24349,3,Chennai
76407,Headphones,Electronics,19385,1,Kolkata
76408,Laptop,Electronics,40322,5,Delhi
76409,Shoes,Fashion,27837,4,Bangalore
76410,Tablet,Electronics,54575,4,Kolkata
76411,Phone,Electronics,42416,3,Hyderabad
76412,Watch,Fashion,7486,4,Mumbai
76413,Shoes,Fashion,22833,3,Delhi
76414,Watch,Fashion,51518,1,Pune
76415,Shoes,Fashion,35114,1,Mumbai
76416,Phone,Electronics,46143,5,Bangalore
76417,Tablet,Electronics,55711,1,Hyderabad
76418,Laptop,Electronics,59979,2,Kolkata
76419,Phone,Electronics,53509,4,Bangalore
76420,Watch,Fashion,8824,3,Bangalore
76421,Watch,Fashion,41721,2,Kolkata
76422,Phone,Electronics,2992,2,Chennai
76423,Shoes,Fashion,45974,2,Pune
76424,Headphones,Electronics,36875,4,Mumbai
76425,Headphones,Electronics,22915,3,Pune
76426,Phone,Electronics,25852,5,Chennai
76427,Shoes,Fashion,33989,4,Pune
76428,Headphones,Electronics,31616,2,Mumbai
76429,Watch,Fashion,30612,4,Mumbai
76430,Headphones,Electronics,32848,4,Pune
76431,Laptop,Electronics,16441,4,Delhi
76432,Phone,Electronics,33009,5,Kolkata
76433,Shoes,Fashion,53264,4,Bangalore
76434,Phone,Electronics,15262,3,Bangalore
76435,Headphones,Electronics,1311,4,Hyderabad
76436,Laptop,Electronics,50468,3,Hyderabad
76437,Tablet,Electronics,42988,3,Pune
76438,Laptop,Electronics,59676,2,Bangalore
76439,Shoes,Fashion,26678,2,Hyderabad
76440,Watch,Fashion,57938,5,Mumbai
76441,Phone,Electronics,28839,3,Bangalore
76442,Tablet,Electronics,20395,2,Hyderabad
76443,Laptop,Electronics,9927,4,Delhi
76444,Tablet,Electronics,26232,3,Bangalore
76445,Phone,Electronics,55838,5,Mumbai
76446,Tablet,Electronics,56517,1,Kolkata
76447,Shoes,Fashion,6892,2,Hyderabad
76448,Phone,Electronics,16538,5,Kolkata
76449,Phone,Electronics,27723,4,Mumbai
76450,Watch,Fashion,25588,1,Bangalore
76451,Watch,Fashion,31864,3,Bangalore
76452,Headphones,Electronics,34265,4,Kolkata
76453,Watch,Fashion,53114,1,Delhi
76454,Tablet,Electronics,21733,5,Kolkata
76455,Headphones,Electronics,10172,4,Bangalore
76456,Tablet,Electronics,4962,1,Chennai
76457,Headphones,Electronics,9033,3,Kolkata
76458,Watch,Fashion,34246,2,Bangalore
76459,Headphones,Electronics,17566,3,Bangalore
76460,Headphones,Electronics,36581,2,Mumbai
76461,Shoes,Fashion,37669,4,Hyderabad
76462,Laptop,Electronics,38761,2,Kolkata
76463,Phone,Electronics,35339,5,Mumbai
76464,Headphones,Electronics,22794,1,Pune
76465,Laptop,Electronics,1977,4,Hyderabad
76466,Laptop,Electronics,36619,5,Mumbai
76467,Phone,Electronics,31753,4,Kolkata
76468,Tablet,Electronics,19042,1,Bangalore
76469,Watch,Fashion,7544,5,Delhi
76470,Tablet,Electronics,52575,4,Pune
76471,Tablet,Electronics,7195,4,Pune
76472,Tablet,Electronics,9125,4,Pune
76473,Phone,Electronics,13879,5,Hyderabad
76474,Tablet,Electronics,35069,2,Delhi
76475,Phone,Electronics,31642,5,Kolkata
76476,Phone,Electronics,59731,5,Bangalore
76477,Laptop,Electronics,41189,4,Mumbai
76478,Phone,Electronics,22381,1,Mumbai
76479,Phone,Electronics,20552,2,Chennai
76480,Phone,Electronics,46390,1,Kolkata
76481,Tablet,Electronics,3215,4,Chennai
76482,Shoes,Fashion,55990,3,Pune
76483,Shoes,Fashion,21306,2,Kolkata
76484,Headphones,Electronics,27736,1,Hyderabad
76485,Tablet,Electronics,15574,4,Chennai
76486,Laptop,Electronics,47206,4,Hyderabad
76487,Headphones,Electronics,43392,3,Chennai
76488,Headphones,Electronics,47616,1,Mumbai
76489,Watch,Fashion,49724,1,Chennai
76490,Watch,Fashion,45575,1,Hyderabad
76491,Laptop,Electronics,5009,2,Kolkata
76492,Phone,Electronics,37019,4,Mumbai
76493,Shoes,Fashion,24143,4,Pune
76494,Headphones,Electronics,30132,1,Bangalore
76495,Watch,Fashion,19284,1,Mumbai
76496,Laptop,Electronics,25003,4,Hyderabad
76497,Headphones,Electronics,23488,2,Mumbai
76498,Headphones,Electronics,650,3,Bangalore
76499,Shoes,Fashion,51217,3,Delhi
76500,Phone,Electronics,22607,2,Bangalore
76501,Laptop,Electronics,43951,5,Chennai
76502,Tablet,Electronics,36053,4,Pune
76503,Phone,Electronics,56249,5,Delhi
76504,Headphones,Electronics,18760,1,Kolkata
76505,Headphones,Electronics,13606,1,Pune
76506,Tablet,Electronics,23996,1,Pune
76507,Watch,Fashion,15140,3,Hyderabad
76508,Laptop,Electronics,59654,4,Chennai
76509,Phone,Electronics,5598,1,Mumbai
76510,Laptop,Electronics,59161,2,Hyderabad
76511,Tablet,Electronics,58784,5,Mumbai
76512,Phone,Electronics,8211,5,Pune
76513,Phone,Electronics,23674,3,Bangalore
76514,Shoes,Fashion,40756,1,Bangalore
76515,Shoes,Fashion,15312,4,Hyderabad
76516,Shoes,Fashion,53127,3,Hyderabad
76517,Watch,Fashion,13458,1,Pune
76518,Phone,Electronics,21017,1,Pune
76519,Headphones,Electronics,29351,1,Bangalore
76520,Tablet,Electronics,53418,4,Hyderabad
76521,Laptop,Electronics,49651,2,Hyderabad
76522,Tablet,Electronics,15857,4,Hyderabad
76523,Phone,Electronics,40677,1,Hyderabad
76524,Tablet,Electronics,49377,4,Pune
76525,Laptop,Electronics,16549,5,Pune
76526,Phone,Electronics,2389,1,Pune
76527,Shoes,Fashion,54078,3,Bangalore
76528,Headphones,Electronics,20612,3,Bangalore
76529,Tablet,Electronics,46197,1,Chennai
76530,Laptop,Electronics,58307,2,Kolkata
76531,Phone,Electronics,51124,5,Delhi
76532,Shoes,Fashion,51004,3,Mumbai
76533,Tablet,Electronics,48445,5,Hyderabad
76534,Laptop,Electronics,12279,3,Hyderabad
76535,Shoes,Fashion,23409,1,Delhi
76536,Laptop,Electronics,35491,3,Delhi
76537,Phone,Electronics,24101,2,Chennai
76538,Watch,Fashion,17322,4,Mumbai
76539,Laptop,Electronics,27545,5,Chennai
76540,Watch,Fashion,24518,4,Mumbai
76541,Laptop,Electronics,15834,5,Mumbai
76542,Headphones,Electronics,36894,4,Hyderabad
76543,Watch,Fashion,50476,2,Bangalore
76544,Laptop,Electronics,30621,5,Kolkata
76545,Watch,Fashion,37922,5,Kolkata
76546,Laptop,Electronics,42769,2,Pune
76547,Watch,Fashion,10971,4,Chennai
76548,Laptop,Electronics,58829,2,Mumbai
76549,Laptop,Electronics,30591,2,Delhi
76550,Tablet,Electronics,21560,2,Bangalore
76551,Tablet,Electronics,46111,1,Mumbai
76552,Watch,Fashion,14160,1,Hyderabad
76553,Headphones,Electronics,16180,1,Hyderabad
76554,Watch,Fashion,13145,4,Bangalore
76555,Laptop,Electronics,36890,4,Chennai
76556,Laptop,Electronics,41504,5,Pune
76557,Tablet,Electronics,14804,3,Chennai
76558,Watch,Fashion,59942,4,Mumbai
76559,Laptop,Electronics,1838,1,Chennai
76560,Shoes,Fashion,52326,1,Kolkata
76561,Laptop,Electronics,12181,2,Pune
76562,Watch,Fashion,18843,4,Delhi
76563,Headphones,Electronics,9991,1,Pune
76564,Laptop,Electronics,35992,3,Chennai
76565,Phone,Electronics,48065,1,Mumbai
76566,Shoes,Fashion,55001,1,Delhi
76567,Watch,Fashion,13700,4,Bangalore
76568,Phone,Electronics,19627,5,Mumbai
76569,Tablet,Electronics,44774,2,Hyderabad
76570,Headphones,Electronics,24157,3,Mumbai
76571,Phone,Electronics,24798,2,Hyderabad
76572,Laptop,Electronics,16790,3,Pune
76573,Tablet,Electronics,12618,3,Mumbai
76574,Laptop,Electronics,48375,4,Kolkata
76575,Watch,Fashion,13622,2,Mumbai
76576,Headphones,Electronics,3134,1,Mumbai
76577,Headphones,Electronics,14657,1,Pune
76578,Laptop,Electronics,53851,4,Kolkata
76579,Shoes,Fashion,28001,1,Mumbai
76580,Watch,Fashion,34644,5,Pune
76581,Laptop,Electronics,34023,4,Kolkata
76582,Shoes,Fashion,19106,2,Kolkata
76583,Phone,Electronics,17519,3,Bangalore
76584,Tablet,Electronics,35392,5,Kolkata
76585,Laptop,Electronics,22372,3,Kolkata
76586,Watch,Fashion,41586,1,Delhi
76587,Laptop,Electronics,52117,1,Mumbai
76588,Headphones,Electronics,15245,5,Chennai
76589,Watch,Fashion,46957,3,Chennai
76590,Watch,Fashion,9737,2,Kolkata
76591,Watch,Fashion,28485,1,Pune
76592,Watch,Fashion,26954,5,Hyderabad
76593,Laptop,Electronics,8270,4,Chennai
76594,Headphones,Electronics,53751,2,Delhi
76595,Headphones,Electronics,51469,5,Mumbai
76596,Headphones,Electronics,38360,3,Mumbai
76597,Shoes,Fashion,35497,3,Mumbai
76598,Tablet,Electronics,55462,4,Hyderabad
76599,Headphones,Electronics,53128,4,Bangalore
76600,Headphones,Electronics,57209,4,Mumbai
76601,Shoes,Fashion,12458,2,Delhi
76602,Tablet,Electronics,14648,5,Mumbai
76603,Laptop,Electronics,4132,3,Chennai
76604,Headphones,Electronics,44407,5,Hyderabad
76605,Phone,Electronics,17640,5,Kolkata
76606,Laptop,Electronics,48630,1,Hyderabad
76607,Phone,Electronics,733,3,Pune
76608,Tablet,Electronics,13734,5,Delhi
76609,Watch,Fashion,50519,3,Chennai
76610,Tablet,Electronics,11871,1,Chennai
76611,Headphones,Electronics,30611,2,Pune
76612,Tablet,Electronics,13475,3,Kolkata
76613,Phone,Electronics,38523,5,Mumbai
76614,Headphones,Electronics,28775,1,Chennai
76615,Headphones,Electronics,26571,4,Chennai
76616,Phone,Electronics,7215,2,Kolkata
76617,Watch,Fashion,55453,4,Kolkata
76618,Tablet,Electronics,15035,5,Delhi
76619,Watch,Fashion,25427,4,Delhi
76620,Tablet,Electronics,5134,1,Hyderabad
76621,Phone,Electronics,33524,5,Kolkata
76622,Laptop,Electronics,11140,1,Chennai
76623,Laptop,Electronics,50116,1,Mumbai
76624,Tablet,Electronics,31440,3,Delhi
76625,Headphones,Electronics,46172,1,Mumbai
76626,Shoes,Fashion,9027,5,Bangalore
76627,Tablet,Electronics,1379,3,Pune
76628,Laptop,Electronics,53597,4,Kolkata
76629,Watch,Fashion,27417,5,Pune
76630,Watch,Fashion,30986,4,Chennai
76631,Shoes,Fashion,7113,2,Mumbai
76632,Watch,Fashion,49528,5,Delhi
76633,Shoes,Fashion,3239,5,Kolkata
76634,Laptop,Electronics,6890,5,Kolkata
76635,Phone,Electronics,54559,3,Kolkata
76636,Watch,Fashion,49924,4,Pune
76637,Shoes,Fashion,26188,1,Delhi
76638,Watch,Fashion,54583,4,Chennai
76639,Watch,Fashion,31925,5,Hyderabad
76640,Tablet,Electronics,52761,3,Mumbai
76641,Phone,Electronics,3390,3,Mumbai
76642,Tablet,Electronics,43700,4,Hyderabad
76643,Tablet,Electronics,26369,1,Mumbai
76644,Watch,Fashion,58242,1,Pune
76645,Headphones,Electronics,51833,4,Bangalore
76646,Headphones,Electronics,17817,2,Kolkata
76647,Shoes,Fashion,38547,1,Kolkata
76648,Phone,Electronics,25795,5,Chennai
76649,Tablet,Electronics,23985,2,Mumbai
76650,Watch,Fashion,799,2,Delhi
76651,Headphones,Electronics,39884,1,Bangalore
76652,Tablet,Electronics,12416,4,Bangalore
76653,Headphones,Electronics,47149,3,Bangalore
76654,Tablet,Electronics,31430,3,Bangalore
76655,Shoes,Fashion,23152,1,Mumbai
76656,Headphones,Electronics,10876,2,Hyderabad
76657,Shoes,Fashion,40648,5,Pune
76658,Watch,Fashion,41383,3,Pune
76659,Laptop,Electronics,55828,5,Mumbai
76660,Headphones,Electronics,49692,3,Delhi
76661,Shoes,Fashion,27470,2,Bangalore
76662,Laptop,Electronics,22181,2,Mumbai
76663,Watch,Fashion,6136,1,Mumbai
76664,Headphones,Electronics,28576,5,Hyderabad
76665,Watch,Fashion,36867,4,Hyderabad
76666,Tablet,Electronics,7219,5,Kolkata
76667,Watch,Fashion,42359,1,Bangalore
76668,Phone,Electronics,8684,3,Chennai
76669,Watch,Fashion,50034,1,Mumbai
76670,Watch,Fashion,4795,4,Chennai
76671,Phone,Electronics,48397,2,Bangalore
76672,Headphones,Electronics,26523,4,Kolkata
76673,Headphones,Electronics,46770,3,Kolkata
76674,Shoes,Fashion,12556,2,Pune
76675,Tablet,Electronics,32492,4,Pune
76676,Headphones,Electronics,21368,2,Delhi
76677,Shoes,Fashion,56255,1,Bangalore
76678,Watch,Fashion,7733,4,Delhi
76679,Laptop,Electronics,22536,1,Delhi
76680,Watch,Fashion,51734,2,Pune
76681,Shoes,Fashion,7719,2,Kolkata
76682,Headphones,Electronics,36723,1,Hyderabad
76683,Tablet,Electronics,55402,5,Bangalore
76684,Laptop,Electronics,29454,5,Pune
76685,Shoes,Fashion,8535,5,Hyderabad
76686,Laptop,Electronics,26170,2,Mumbai
76687,Phone,Electronics,10033,4,Pune
76688,Headphones,Electronics,2751,4,Mumbai
76689,Headphones,Electronics,3619,5,Delhi
76690,Phone,Electronics,7017,4,Pune
76691,Tablet,Electronics,28301,2,Hyderabad
76692,Watch,Fashion,4522,3,Kolkata
76693,Phone,Electronics,59021,2,Delhi
76694,Watch,Fashion,28553,2,Pune
76695,Headphones,Electronics,28896,5,Bangalore
76696,Tablet,Electronics,56315,2,Chennai
76697,Headphones,Electronics,4518,2,Mumbai
76698,Tablet,Electronics,27553,3,Bangalore
76699,Shoes,Fashion,43552,1,Kolkata
76700,Phone,Electronics,2302,4,Kolkata
76701,Shoes,Fashion,882,3,Hyderabad
76702,Watch,Fashion,27194,2,Mumbai
76703,Phone,Electronics,37382,4,Hyderabad
76704,Laptop,Electronics,25426,1,Kolkata
76705,Phone,Electronics,8914,4,Pune
76706,Phone,Electronics,16881,5,Bangalore
76707,Laptop,Electronics,49107,5,Delhi
76708,Tablet,Electronics,43904,1,Delhi
76709,Shoes,Fashion,48255,3,Bangalore
76710,Headphones,Electronics,54735,5,Delhi
76711,Headphones,Electronics,36834,3,Pune
76712,Shoes,Fashion,24489,4,Delhi
76713,Watch,Fashion,9053,1,Hyderabad
76714,Headphones,Electronics,23703,4,Pune
76715,Laptop,Electronics,26555,2,Mumbai
76716,Watch,Fashion,29056,4,Chennai
76717,Shoes,Fashion,20538,5,Kolkata
76718,Laptop,Electronics,35668,2,Kolkata
76719,Headphones,Electronics,59276,4,Kolkata
76720,Laptop,Electronics,12697,2,Delhi
76721,Laptop,Electronics,9641,5,Hyderabad
76722,Shoes,Fashion,42292,4,Mumbai
76723,Headphones,Electronics,17068,4,Mumbai
76724,Watch,Fashion,26470,2,Hyderabad
76725,Tablet,Electronics,22751,4,Chennai
76726,Laptop,Electronics,57142,2,Kolkata
76727,Phone,Electronics,32751,5,Hyderabad
76728,Shoes,Fashion,35118,4,Pune
76729,Shoes,Fashion,51672,5,Pune
76730,Laptop,Electronics,31274,1,Delhi
76731,Watch,Fashion,21424,4,Mumbai
76732,Laptop,Electronics,58149,3,Chennai
76733,Headphones,Electronics,9974,2,Chennai
76734,Shoes,Fashion,14377,3,Mumbai
76735,Watch,Fashion,58516,4,Delhi
76736,Headphones,Electronics,12165,1,Delhi
76737,Headphones,Electronics,54344,1,Bangalore
76738,Watch,Fashion,42165,5,Pune
76739,Laptop,Electronics,48155,5,Kolkata
76740,Tablet,Electronics,5528,1,Kolkata
76741,Phone,Electronics,42650,4,Chennai
76742,Tablet,Electronics,55865,4,Kolkata
76743,Tablet,Electronics,28310,1,Kolkata
76744,Headphones,Electronics,39264,5,Pune
76745,Watch,Fashion,1771,4,Mumbai
76746,Phone,Electronics,27273,4,Bangalore
76747,Watch,Fashion,43634,5,Delhi
76748,Watch,Fashion,35384,2,Delhi
76749,Tablet,Electronics,58462,1,Delhi
76750,Tablet,Electronics,39465,4,Hyderabad
76751,Phone,Electronics,6377,2,Mumbai
76752,Tablet,Electronics,10070,4,Delhi
76753,Watch,Fashion,41852,2,Chennai
76754,Watch,Fashion,3442,4,Kolkata
76755,Watch,Fashion,32802,2,Delhi
76756,Laptop,Electronics,54461,1,Delhi
76757,Laptop,Electronics,22997,1,Mumbai
76758,Phone,Electronics,52378,3,Bangalore
76759,Headphones,Electronics,11788,1,Bangalore
76760,Watch,Fashion,50002,5,Bangalore
76761,Phone,Electronics,8894,4,Mumbai
76762,Headphones,Electronics,12444,3,Mumbai
76763,Phone,Electronics,39266,4,Chennai
76764,Phone,Electronics,45172,4,Hyderabad
76765,Laptop,Electronics,47641,2,Delhi
76766,Phone,Electronics,31014,2,Hyderabad
76767,Shoes,Fashion,39390,4,Kolkata
76768,Shoes,Fashion,27667,3,Hyderabad
76769,Laptop,Electronics,51887,3,Chennai
76770,Headphones,Electronics,27947,2,Bangalore
76771,Tablet,Electronics,19097,2,Pune
76772,Watch,Fashion,33176,3,Mumbai
76773,Tablet,Electronics,6229,1,Delhi
76774,Shoes,Fashion,14836,1,Bangalore
76775,Laptop,Electronics,38372,1,Kolkata
76776,Laptop,Electronics,710,3,Delhi
76777,Shoes,Fashion,43549,2,Kolkata
76778,Headphones,Electronics,15669,4,Bangalore
76779,Watch,Fashion,30387,3,Pune
76780,Shoes,Fashion,23608,2,Hyderabad
76781,Watch,Fashion,16647,3,Pune
76782,Tablet,Electronics,41303,3,Chennai
76783,Phone,Electronics,33126,3,Chennai
76784,Shoes,Fashion,52235,1,Kolkata
76785,Phone,Electronics,2843,2,Bangalore
76786,Headphones,Electronics,8594,5,Pune
76787,Watch,Fashion,6624,2,Bangalore
76788,Headphones,Electronics,59298,1,Kolkata
76789,Headphones,Electronics,707,5,Chennai
76790,Headphones,Electronics,21293,3,Delhi
76791,Laptop,Electronics,54023,3,Chennai
76792,Laptop,Electronics,40221,1,Hyderabad
76793,Tablet,Electronics,42139,3,Pune
76794,Shoes,Fashion,7736,4,Hyderabad
76795,Laptop,Electronics,40676,3,Chennai
76796,Headphones,Electronics,59007,4,Delhi
76797,Phone,Electronics,21368,5,Mumbai
76798,Laptop,Electronics,12237,4,Bangalore
76799,Headphones,Electronics,47469,3,Bangalore
76800,Tablet,Electronics,28125,5,Pune
76801,Tablet,Electronics,49194,5,Chennai
76802,Laptop,Electronics,33733,3,Hyderabad
76803,Tablet,Electronics,11687,2,Pune
76804,Watch,Fashion,8481,5,Kolkata
76805,Headphones,Electronics,53780,2,Delhi
76806,Shoes,Fashion,26393,4,Mumbai
76807,Phone,Electronics,48473,1,Bangalore
76808,Phone,Electronics,19042,5,Hyderabad
76809,Watch,Fashion,48737,2,Bangalore
76810,Tablet,Electronics,27581,2,Pune
76811,Headphones,Electronics,11385,2,Pune
76812,Phone,Electronics,14770,4,Mumbai
76813,Laptop,Electronics,8065,2,Kolkata
76814,Shoes,Fashion,46407,4,Chennai
76815,Phone,Electronics,16801,4,Kolkata
76816,Phone,Electronics,19395,2,Pune
76817,Tablet,Electronics,25447,3,Chennai
76818,Laptop,Electronics,14934,2,Chennai
76819,Laptop,Electronics,52627,3,Mumbai
76820,Shoes,Fashion,32174,1,Chennai
76821,Tablet,Electronics,4184,3,Kolkata
76822,Laptop,Electronics,26576,3,Pune
76823,Watch,Fashion,11659,2,Kolkata
76824,Phone,Electronics,36471,5,Hyderabad
76825,Watch,Fashion,44919,2,Kolkata
76826,Tablet,Electronics,48973,1,Mumbai
76827,Phone,Electronics,54380,2,Bangalore
76828,Phone,Electronics,12445,2,Chennai
76829,Tablet,Electronics,30927,3,Bangalore
76830,Shoes,Fashion,27708,5,Mumbai
76831,Phone,Electronics,31180,1,Kolkata
76832,Watch,Fashion,18922,1,Delhi
76833,Laptop,Electronics,18855,3,Bangalore
76834,Phone,Electronics,53689,4,Bangalore
76835,Laptop,Electronics,1549,3,Kolkata
76836,Watch,Fashion,47254,1,Bangalore
76837,Shoes,Fashion,56982,5,Chennai
76838,Headphones,Electronics,54543,2,Chennai
76839,Headphones,Electronics,9342,4,Mumbai
76840,Headphones,Electronics,57986,2,Pune
76841,Watch,Fashion,1898,5,Bangalore
76842,Phone,Electronics,39898,5,Kolkata
76843,Laptop,Electronics,59373,3,Delhi
76844,Shoes,Fashion,56317,2,Hyderabad
76845,Phone,Electronics,12883,4,Kolkata
76846,Laptop,Electronics,43727,4,Delhi
76847,Tablet,Electronics,38160,1,Kolkata
76848,Laptop,Electronics,57160,4,Mumbai
76849,Watch,Fashion,24059,3,Pune
76850,Laptop,Electronics,32402,1,Bangalore
76851,Tablet,Electronics,3701,2,Bangalore
76852,Shoes,Fashion,50902,2,Mumbai
76853,Phone,Electronics,1773,4,Pune
76854,Laptop,Electronics,38106,1,Chennai
76855,Phone,Electronics,43705,4,Bangalore
76856,Phone,Electronics,21833,1,Pune
76857,Headphones,Electronics,37420,4,Chennai
76858,Watch,Fashion,21592,3,Bangalore
76859,Phone,Electronics,20261,1,Pune
76860,Headphones,Electronics,34215,5,Hyderabad
76861,Tablet,Electronics,53331,3,Delhi
76862,Phone,Electronics,34834,2,Chennai
76863,Phone,Electronics,22540,4,Mumbai
76864,Phone,Electronics,51866,2,Mumbai
76865,Headphones,Electronics,38058,4,Chennai
76866,Shoes,Fashion,24137,3,Pune
76867,Watch,Fashion,21877,5,Bangalore
76868,Laptop,Electronics,41858,3,Pune
76869,Phone,Electronics,24701,5,Pune
76870,Tablet,Electronics,35404,3,Pune
76871,Headphones,Electronics,29118,4,Delhi
76872,Watch,Fashion,41259,5,Mumbai
76873,Shoes,Fashion,55557,4,Bangalore
76874,Laptop,Electronics,19829,4,Chennai
76875,Phone,Electronics,25708,1,Kolkata
76876,Watch,Fashion,48072,1,Delhi
76877,Laptop,Electronics,34206,1,Pune
76878,Phone,Electronics,1373,3,Delhi
76879,Headphones,Electronics,10285,1,Hyderabad
76880,Laptop,Electronics,4967,5,Chennai
76881,Tablet,Electronics,49343,1,Mumbai
76882,Headphones,Electronics,16231,2,Chennai
76883,Tablet,Electronics,16039,2,Mumbai
76884,Headphones,Electronics,8499,2,Kolkata
76885,Watch,Fashion,7712,4,Hyderabad
76886,Phone,Electronics,22897,2,Pune
76887,Shoes,Fashion,1663,1,Pune
76888,Laptop,Electronics,20410,5,Delhi
